title,authors,year,source,raw
Identification of indocyanine green as a STT3B inhibitor against mushroom α-amanitin cytotoxicity,"Wang, Bei, Wan, Arabella H., Xu, Yu, Zhang, Ruo-Xin, Zhao, Ben-Chi, Zhao, Xin-Yuan, Shi, Yan-Chuan, Zhang, Xiaolei, Xue, Yongbo, Luo, Yong, Deng, Yinyue, Neely, G. Gregory, Wan, Guohui, Wang, Qiao-Ping",2023,Nature,"{'type_of_reference': 'JOUR', 'authors': ['Wang, Bei', 'Wan, Arabella H.', 'Xu, Yu', 'Zhang, Ruo-Xin', 'Zhao, Ben-Chi', 'Zhao, Xin-Yuan', 'Shi, Yan-Chuan', 'Zhang, Xiaolei', 'Xue, Yongbo', 'Luo, Yong', 'Deng, Yinyue', 'Neely, G. Gregory', 'Wan, Guohui', 'Wang, Qiao-Ping'], 'year': '2023', 'date': '2023/05/16', 'title': 'Identification of indocyanine green as a STT3B inhibitor against mushroom α-amanitin cytotoxicity', 'journal_name': 'Nature Communications', 'start_page': '2241', 'volume': '14', 'number': '1', 'abstract': 'The “death cap”, Amanita phalloides, is the world’s most poisonous mushroom, responsible for 90% of mushroom-related fatalities. The most fatal component of the death cap is α-amanitin. Despite its lethal effect, the exact mechanisms of how α-amanitin poisons humans remain unclear, leading to no specific antidote available for treatment. Here we show that STT3B is required for α-amanitin toxicity and its inhibitor, indocyanine green (ICG), can be used as a specific antidote. By combining a genome-wide CRISPR screen with an in silico drug screening and in vivo functional validation, we discover that N-glycan biosynthesis pathway and its key component, STT3B, play a crucial role in α-amanitin toxicity and that ICG is a STT3B inhibitor. Furthermore, we demonstrate that ICG is effective in blocking the toxic effect of α-amanitin in cells, liver organoids, and male mice, resulting in an overall increase in animal survival. Together, by combining a genome-wide CRISPR screen for α-amanitin toxicity with an in silico drug screen and functional validation in vivo, our study highlights ICG as a STT3B inhibitor against the mushroom toxin.', 'issn': '2041-1723', 'urls': ['https://doi.org/10.1038/s41467-023-37714-3'], 'doi': '10.1038/s41467-023-37714-3', 'id': 'Wang2023'}"
Bioinformatics identifies key genes and potential therapeutic targets in the pathological mechanism of oxidative stress in Randall’s plaque,"Li, Fan, Shi, Ke, Li, Songchao, Wei, Yan, Jia, Zhankui",2024,Nature,"{'type_of_reference': 'JOUR', 'authors': ['Li, Fan', 'Shi, Ke', 'Li, Songchao', 'Wei, Yan', 'Jia, Zhankui'], 'year': '2024', 'date': '2024/12/28', 'title': 'Bioinformatics identifies key genes and potential therapeutic targets in the pathological mechanism of oxidative stress in Randall’s plaque', 'journal_name': 'Scientific Reports', 'start_page': '31364', 'volume': '14', 'number': '1', 'abstract': 'Randall’s plaque (RP) is recognized as a precursor lesion for kidney stones, with its formation and progression potentially linked to oxidative stress. Previous studies have provided limited insights into the underlying mechanisms of RP, failing to fully elucidate its molecular pathways. To investigate the relationship between oxidative stress and RP, we employed bioinformatics approaches to identify key genes, predict associated pathways and drug molecules, analyze variations in immune cell populations, and construct diagnostic models. We initially identified three differentially expressed genes related to oxidative stress: BFSP1, LONF1, and TAF1D. These genes and their co-expressed counterparts are enriched in pathways related to oxidative phosphorylation, cellular adhesion processes, steroid hormone biosynthesis, and autophagy. Furthermore, we observed significant differences in two types of immune cells across the study groups. Ultimately, predictions from drug molecular docking suggest that BFSP1 may serve as a promising therapeutic target for RP. We propose that the formation of RP mediated by oxidative stress could be associated with BFSP1, LONF1, TAF1D along with CD56dim natural killer cells and memory B cells. Thus far, BFSP1 emerges as a pivotal therapeutic target for RP development. These findings offer new perspectives on the mechanisms underlying the pathogenesis of RP.', 'issn': '2045-2322', 'urls': ['https://doi.org/10.1038/s41598-024-82849-y'], 'doi': '10.1038/s41598-024-82849-y', 'id': 'Li2024'}"
Building a unified model for drug synergy analysis powered by large language models,"Liu, Tianyu, Chu, Tinyi, Luo, Xiao, Zhao, Hongyu",2025,Nature,"{'type_of_reference': 'JOUR', 'authors': ['Liu, Tianyu', 'Chu, Tinyi', 'Luo, Xiao', 'Zhao, Hongyu'], 'year': '2025', 'date': '2025/05/15', 'title': 'Building a unified model for drug synergy analysis powered by large language models', 'journal_name': 'Nature Communications', 'start_page': '4537', 'volume': '16', 'number': '1', 'abstract': 'Drug synergy prediction is a challenging and important task in the treatment of complex diseases including cancer. In this manuscript, we present a unified Model, known as BAITSAO, for tasks related to drug synergy prediction with a unified pipeline to handle different datasets. We construct the training datasets for BAITSAO based on the context-enriched embeddings from Large Language Models for the initial representation of drugs and cell lines. After demonstrating the relevance of these embeddings, we pre-train BAITSAO with a large-scale drug synergy database under a multi-task learning framework with rigorous selections of tasks. We demonstrate the superiority of the model architecture and the pre-trained strategies of BAITSAO over other methods through comprehensive benchmark analysis. Moreover, we investigate the sensitivity of BAITSAO and illustrate its promising functions including drug discoveries, drug combinations-gene interaction, and multi-drug synergy predictions.', 'issn': '2041-1723', 'urls': ['https://doi.org/10.1038/s41467-025-59822-y'], 'doi': '10.1038/s41467-025-59822-y', 'id': 'Liu2025'}"
Exploring synthetic lethal network for the precision treatment of clear cell renal cell carcinoma,"Liu, Zhicheng, Lin, Dongxu, Zhou, Yi, Zhang, Linmeng, Yang, Chen, Guo, Bin, Xia, Feng, Li, Yan, Chen, Danyang, Wang, Cun, Chen, Zhong, Leng, Chao, Xiao, Zhenyu",2022,Nature,"{'type_of_reference': 'JOUR', 'authors': ['Liu, Zhicheng', 'Lin, Dongxu', 'Zhou, Yi', 'Zhang, Linmeng', 'Yang, Chen', 'Guo, Bin', 'Xia, Feng', 'Li, Yan', 'Chen, Danyang', 'Wang, Cun', 'Chen, Zhong', 'Leng, Chao', 'Xiao, Zhenyu'], 'year': '2022', 'date': '2022/08/02', 'title': 'Exploring synthetic lethal network for the precision treatment of clear cell renal cell carcinoma', 'journal_name': 'Scientific Reports', 'start_page': '13222', 'volume': '12', 'number': '1', 'abstract': 'The emerging targeted therapies have revolutionized the treatment of advanced clear cell renal cell carcinoma (ccRCC) over the past 15 years. Nevertheless, lack of personalized treatment limits the development of effective clinical guidelines and improvement of patient prognosis. In this study, large-scale genomic profiles from ccRCC cohorts were explored for integrative analysis. A credible method was developed to identify synthetic lethality (SL) pairs and a list of 72 candidate pairs was determined, which might be utilized to selectively eliminate tumors with genetic aberrations using SL partners of specific mutations. Further analysis identified BRD4 and PRKDC as novel medical targets for patients with BAP1 mutations. After mapping these target genes to the comprehensive drug datasets, two agents (BI-2536 and PI-103) were found to have considerable therapeutic potentials in the BAP1 mutant tumors. Overall, our findings provided insight into the overview of ccRCC mutation patterns and offered novel opportunities for improving individualized cancer treatment.', 'issn': '2045-2322', 'urls': ['https://doi.org/10.1038/s41598-022-16657-7'], 'doi': '10.1038/s41598-022-16657-7', 'id': 'Liu2022'}"
Clinical management of breast cancer heterogeneity,"Zardavas, Dimitrios, Irrthum, Alexandre, Swanton, Charles, Piccart, Martine",2015,Nature,"{'type_of_reference': 'JOUR', 'authors': ['Zardavas, Dimitrios', 'Irrthum, Alexandre', 'Swanton, Charles', 'Piccart, Martine'], 'year': '2015', 'date': '2015/07/01', 'title': 'Clinical management of breast cancer heterogeneity', 'journal_name': 'Nature Reviews Clinical Oncology', 'start_page': '381', 'end_page': '394', 'volume': '12', 'number': '7', 'abstract': 'Breast cancer is a heterogeneous group of diseases with different histological, prognostic and clinical aspectsHeterogeneous expression of the oestrogen, progesterone, and HER2 receptors has been observed among different patients with breast cancer, as well as between matched samples from primary tumours and their metastasesPowerful technologies, such as DNA microarrays and next-generation sequencing, are providing further insight into intertumour and intratumour heterogeneityIntratumour heterogeneity is documented at both spatial and temporal levels, with breast cancer cells behaving similarly to an evolving ecosystem, showing a molecular evolution in response to selective pressuresHeterogeneity poses impediments to the successful clinical development of molecularly targeted agentsInnovative approaches are urgently needed to overcome the hurdle of tumour heterogeneity and improve clinical outcomes for patients with breast cancer', 'issn': '1759-4782', 'urls': ['https://doi.org/10.1038/nrclinonc.2015.73'], 'doi': '10.1038/nrclinonc.2015.73', 'id': 'Zardavas2015'}"
Predicting suicides after outpatient mental health visits in the Army Study to Assess Risk and Resilience in Servicemembers (Army STARRS),"Kessler, R C, Stein, M B, Petukhova, M V, Bliese, P., Bossarte, R M, Bromet, E J, Fullerton, C S, Gilman, S E, Ivany, C., Lewandowski-Romps, L., Millikan Bell, A., Naifeh, J A, Nock, M K, Reis, B Y, Rosellini, A J, Sampson, N A, Zaslavsky, A M, Ursano, R J, Ursano, R J, Stein, M B, Heeringa, S., Kessler, R C, Colpe, L J, Schoenbaum, M., Cersovsky, S., Cox, K., Aliaga, P A, Benedek, D M, Borja, S., Brown, G G, Sills, L C, Dempsey, C L, Frank, R., Fullerton, C S, Gebler, N., Gifford, R K, Gilman, S E, Holloway, M G, Hurwitz, P E, Jain, S., Kao, T-C, Koenen, K C, Romps, L L, Mash, H H, McCarroll, J E, McLaughlin, K A, Naifeh, J A, Nock, M K, Raman, R., Rose, S., Rosellini, A J, Sampson, N A, Santiago, L P, Scanlon, M., Smoller, J., Thomas, M L, Vegella, P L, Wassel, C., Zaslavsky, A M, Mann, J., Oquendo, M., Stanley, B., Posner, K., Keilp, J., Army STARRS Collaborators",2017,Nature,"{'type_of_reference': 'JOUR', 'authors': ['Kessler, R C', 'Stein, M B', 'Petukhova, M V', 'Bliese, P.', 'Bossarte, R M', 'Bromet, E J', 'Fullerton, C S', 'Gilman, S E', 'Ivany, C.', 'Lewandowski-Romps, L.', 'Millikan Bell, A.', 'Naifeh, J A', 'Nock, M K', 'Reis, B Y', 'Rosellini, A J', 'Sampson, N A', 'Zaslavsky, A M', 'Ursano, R J', 'Ursano, R J', 'Stein, M B', 'Heeringa, S.', 'Kessler, R C', 'Colpe, L J', 'Schoenbaum, M.', 'Cersovsky, S.', 'Cox, K.', 'Aliaga, P A', 'Benedek, D M', 'Borja, S.', 'Brown, G G', 'Sills, L C', 'Dempsey, C L', 'Frank, R.', 'Fullerton, C S', 'Gebler, N.', 'Gifford, R K', 'Gilman, S E', 'Holloway, M G', 'Hurwitz, P E', 'Jain, S.', 'Kao, T-C', 'Koenen, K C', 'Romps, L L', 'Mash, H H', 'McCarroll, J E', 'McLaughlin, K A', 'Naifeh, J A', 'Nock, M K', 'Raman, R.', 'Rose, S.', 'Rosellini, A J', 'Sampson, N A', 'Santiago, L P', 'Scanlon, M.', 'Smoller, J.', 'Thomas, M L', 'Vegella, P L', 'Wassel, C.', 'Zaslavsky, A M', 'Mann, J.', 'Oquendo, M.', 'Stanley, B.', 'Posner, K.', 'Keilp, J.', 'Army STARRS Collaborators'], 'year': '2017', 'date': '2017/04/01', 'title': 'Predicting suicides after outpatient mental health visits in the Army Study to Assess Risk and Resilience in Servicemembers (Army STARRS)', 'journal_name': 'Molecular Psychiatry', 'start_page': '544', 'end_page': '551', 'volume': '22', 'number': '4', 'abstract': 'The 2013 US Veterans Administration/Department of Defense Clinical Practice Guidelines (VA/DoD CPG) require comprehensive suicide risk assessments for VA/DoD patients with mental disorders but provide minimal guidance on how to carry out these assessments. Given that clinician-based assessments are not known to be strong predictors of suicide, we investigated whether a precision medicine model using administrative data after outpatient mental health specialty visits could be developed to predict suicides among outpatients. We focused on male nondeployed Regular US Army soldiers because they account for the vast majority of such suicides. Four machine learning classifiers (naive Bayes, random forests, support vector regression and elastic net penalized regression) were explored. Of the Army suicides in 2004–2009, 41.5% occurred among 12.0% of soldiers seen as outpatient by mental health specialists, with risk especially high within 26 weeks of visits. An elastic net classifier with 10–14 predictors optimized sensitivity (45.6% of suicide deaths occurring after the 15% of visits with highest predicted risk). Good model stability was found for a model using 2004–2007 data to predict 2008–2009 suicides, although stability decreased in a model using 2008–2009 data to predict 2010–2012 suicides. The 5% of visits with highest risk included only 0.1% of soldiers (1047.1 suicides/100\u2009000 person-years in the 5 weeks after the visit). This is a high enough concentration of risk to have implications for targeting preventive interventions. An even better model might be developed in the future by including the enriched information on clinician-evaluated suicide risk mandated by the VA/DoD CPG to be recorded.', 'issn': '1476-5578', 'urls': ['https://doi.org/10.1038/mp.2016.110'], 'doi': '10.1038/mp.2016.110', 'id': 'Kessler2017'}"
Based on network pharmacology and bioinformatics to analyze the mechanism of action of Astragalus membranaceus in the treatment of vitiligo and COVID-19,"Wang, Yaojun, Ding, Ming, Chi, Jiaoni, Wang, Tao, Zhang, Yue, Li, Zhimin, Li, Qiang",2023,Nature,"{'type_of_reference': 'JOUR', 'authors': ['Wang, Yaojun', 'Ding, Ming', 'Chi, Jiaoni', 'Wang, Tao', 'Zhang, Yue', 'Li, Zhimin', 'Li, Qiang'], 'year': '2023', 'date': '2023/03/08', 'title': 'Based on network pharmacology and bioinformatics to analyze the mechanism of action of Astragalus membranaceus in the treatment of vitiligo and COVID-19', 'journal_name': 'Scientific Reports', 'start_page': '3884', 'volume': '13', 'number': '1', 'abstract': 'Coronavirus disease 2019 (COVID-19) is spreading rapidly around the world. However, the treatment of vitiligo combined with COVID-19 has not been reported. Astragalus membranaceus (AM) has a therapeutic effect on patients with vitiligo and COVID-19. This study aims to discover its possible therapeutic mechanisms and provide potential drug targets. Using the Chinese Medicine System Pharmacological Database (TCMSP), GEO database and Genecards websites and other databases, AM target, vitiligo disease target, and COVID-19 related gene set were established. Then find the crossover genes by taking the intersection. Then use GO, KEGG enrichment analysis, and PPI network to discover its underlying mechanism. Finally, by importing drugs, active ingredients, crossover genes, and enriched signal pathways into Cytoscape software, a “drug-active ingredient-target signal pathway-” network is constructed. TCMSP screened and obtained 33 active ingredients including baicalein (MOL002714), NEOBAICALEIN (MOL002934), Skullcapflavone II (MOL002927), and wogonin (MOL000173), which acted on 448 potential targets. 1166 differentially expressed genes for vitiligo were screened by GEO. CIVID-19 related genes were screened by Genecards. Then by taking the intersection, a total of 10 crossover genes (PTGS2, CDK1, STAT1, BCL2L1, SCARB1, HIF1A, NAE1, PLA2G4A, HSP90AA1, and HSP90B1) were obtained. KEGG analysis found that it was mainly enriched in signaling pathways such as IL-17 signaling pathway, Th17 cell differentiation, Necroptosis, NOD-like receptor signaling pathway. Five core targets (PTGS2, STAT1, BCL2L1, HIF1A, and HSP90AA1) were obtained by analyzing the PPI network. The network of ""active ingredients-crossover genes"" was constructed by Cytoscape, and the 5 main active ingredients acting on the 5 core crossover genes acacetin, wogonin, baicalein, bis2S)-2-ethylhexyl) benzene-1,2-dicarboxylate and 5,2′-Dihydroxy-6,7,8-trimethoxyflavone. The core crossover genes obtained by PPI and the core crossover genes obtained by the ""active ingredient-crossover gene"" network are intersected to obtain the three most important core genes (PTGS2, STAT1, HSP90AA1). AM may act on PTGS2, STAT1, HSP90AA1, etc. through active components such as acacetin, wogonin, baicalein, bis2S)-2-ethylhexyl) benzene-1,2-dicarboxylate and 5,2′-Dihydroxy-6,7,8-trimethoxyflavone to activate IL-17 signaling pathway, Th17 cell differentiation, Necroptosis, NOD-like receptor signaling pathway, Kaposi sarcoma-associated herpesvirus infection, and VEGF signaling pathway and other signaling pathways to achieve the effect of treating vitiligo and COVID-19.', 'issn': '2045-2322', 'urls': ['https://doi.org/10.1038/s41598-023-29207-6'], 'doi': '10.1038/s41598-023-29207-6', 'id': 'Wang2023'}"
Unbiased discovery of cancer pathways and therapeutics using Pathway Ensemble Tool and Benchmark,"Wang, Luopin, Pattnaik, Aryamav, Sahoo, Subhransu Sekhar, Stone, Ella G., Zhuang, Yuxin, Benton, Annaleigh, Tajmul, Md, Chakravorty, Srishti, Dhawan, Deepika, Nguyen, My An, Sirit, Isabella, Mundy, Kyle, Ricketts, Christopher J., Hadisurya, Marco, Baral, Garima, Tinsley, Samantha L., Anderson, Nicole L., Hoda, Smriti, Briggs, Scott D., Kaimakliotis, Hristos Z., Allen-Petersen, Brittany L., Tao, W. Andy, Linehan, W. Marston, Knapp, Deborah W., Hanna, Jason A., Olson, Matthew R., Afzali, Behdad, Kazemian, Majid",2024,Nature,"{'type_of_reference': 'JOUR', 'authors': ['Wang, Luopin', 'Pattnaik, Aryamav', 'Sahoo, Subhransu Sekhar', 'Stone, Ella G.', 'Zhuang, Yuxin', 'Benton, Annaleigh', 'Tajmul, Md', 'Chakravorty, Srishti', 'Dhawan, Deepika', 'Nguyen, My An', 'Sirit, Isabella', 'Mundy, Kyle', 'Ricketts, Christopher J.', 'Hadisurya, Marco', 'Baral, Garima', 'Tinsley, Samantha L.', 'Anderson, Nicole L.', 'Hoda, Smriti', 'Briggs, Scott D.', 'Kaimakliotis, Hristos Z.', 'Allen-Petersen, Brittany L.', 'Tao, W. Andy', 'Linehan, W. Marston', 'Knapp, Deborah W.', 'Hanna, Jason A.', 'Olson, Matthew R.', 'Afzali, Behdad', 'Kazemian, Majid'], 'year': '2024', 'date': '2024/08/24', 'title': 'Unbiased discovery of cancer pathways and therapeutics using Pathway Ensemble Tool and Benchmark', 'journal_name': 'Nature Communications', 'start_page': '7288', 'volume': '15', 'number': '1', 'abstract': 'Correctly identifying perturbed biological pathways is a critical step in uncovering basic disease mechanisms and developing much-needed therapeutic strategies. However, whether current tools are optimal for unbiased discovery of relevant pathways remains unclear. Here, we create “Benchmark” to critically evaluate existing tools and find that most function sub-optimally. We thus develop the “Pathway Ensemble Tool” (PET), which outperforms existing methods. Deploying PET, we identify prognostic pathways across 12 cancer types. PET-identified prognostic pathways offer additional insights, with genes within these pathways serving as reliable biomarkers for clinical outcomes. Additionally, normalizing these pathways using drug repurposing strategies represents therapeutic opportunities. For example, the top predicted repurposed drug for bladder cancer, a CDK2/9 inhibitor, represses cell growth in vitro and in vivo. We anticipate that using Benchmark and PET for unbiased pathway discovery will offer additional insights into disease mechanisms across a spectrum of diseases, enabling biomarker discovery and therapeutic strategies.', 'issn': '2041-1723', 'urls': ['https://doi.org/10.1038/s41467-024-51859-9'], 'doi': '10.1038/s41467-024-51859-9', 'id': 'Wang2024'}"
"Identification biomarkers and therapeutic targets of disulfidptosis-related in rheumatoid arthritis via bioinformatics, molecular dynamics simulation, and experimental validation","Xu, Bin, Zhang, Hai Long, Shen, Bo, Wu, Jia Mei, Shi, Meng Ting, Li, Xiao Duo, Guo, Qiong",2025,Nature,"{'type_of_reference': 'JOUR', 'authors': ['Xu, Bin', 'Zhang, Hai Long', 'Shen, Bo', 'Wu, Jia Mei', 'Shi, Meng Ting', 'Li, Xiao Duo', 'Guo, Qiong'], 'year': '2025', 'date': '2025/03/13', 'title': 'Identification biomarkers and therapeutic targets of disulfidptosis-related in rheumatoid arthritis via bioinformatics, molecular dynamics simulation, and experimental validation', 'journal_name': 'Scientific Reports', 'start_page': '8779', 'volume': '15', 'number': '1', 'abstract': 'The relationship between disulfidptosis and rheumatoid arthritis (RA) remains unclear. We aimed to identified biomarkers disulfidptosis-related in RA and revealed potential targeted drugs.\xa0Two microarray datasets (GSE93272, GSE45291) related to RA were downloaded from the Gene Expression Omnibus (GEO) database. Disulfidptosis-related genes(DRGs) were extracted from FerrDb database. GSE93272 was used to identify DRGs, and GSE45291 was used to verify results. Multivariate Cox regression analysis was used to identify candidate disulfidptosis-associated hub genes. The differentiated values of DRGs were determined by receiver operator characteristic (ROC) monofactor analysis to judge their potential quality as biomarkers. RT-qPCR were used to validate the expression of hub genes. Additionally, we analyzed the connection between the hub genes and the filtration of immune cells in RA. We made predictions about the miRNAs, TFs and possible drugs that regulate the hub genes. Subsequently, molecular docking was carried out to predict the combination of drugs with hub targets. Finally, molecular dynamics simulation was conducted to further verify the findings.\xa0Oxoacyl-ACP Synthase Mitochondrial(OXSM) was identified as a biomarker with high diagnostic value, and an RA diagnostic model based on OXSM for a single gene was constructed. The model showed high accuracy in distinguishing RA and healthy controls (AUC = 0.802) and was validated by external datasets, showing excellent diagnostic power (AUC = 0.982). Twelve potential drugs against RA were recognized by comparative toxicogenomics database (CTD). Molecular docking results showed that ICG 001 had the highest binding affinity to OXSM, and molecular dynamics simulations confirmed the stability of this complexes. Furthermore, CIBERSORT analysis showed a significant correlation between immune cell infiltration and OXSM, and a regulatory network of TFs-gene-miRNAs comprising 8 miRNAs and 34 TFs was identified. Finally, the RT-qPCR results showed that OXSM was significantly increased in the peripheral blood of RA patients compared with healthy controls, consistent with the bioinformatics analysis.\xa0These studies suggest that OXSM may be a potential biomarker and therapeutic target for diagnosing RA, and ICG 001 may be a potential drug for RA. These findings may provide new avenues for the effective diagnosis and treatment of RA.', 'issn': '2045-2322', 'urls': ['https://doi.org/10.1038/s41598-025-93656-4'], 'doi': '10.1038/s41598-025-93656-4', 'id': 'Xu2025'}"
DeepInsight-3D architecture for anti-cancer drug response prediction with deep-learning on multi-omics,"Sharma, Alok, Lysenko, Artem, Boroevich, Keith A., Tsunoda, Tatsuhiko",2023,Nature,"{'type_of_reference': 'JOUR', 'authors': ['Sharma, Alok', 'Lysenko, Artem', 'Boroevich, Keith A.', 'Tsunoda, Tatsuhiko'], 'year': '2023', 'date': '2023/02/11', 'title': 'DeepInsight-3D architecture for anti-cancer drug response prediction with deep-learning on multi-omics', 'journal_name': 'Scientific Reports', 'start_page': '2483', 'volume': '13', 'number': '1', 'abstract': 'Modern oncology offers a wide range of treatments and therefore choosing the best option for particular patient is very important for optimal outcome. Multi-omics profiling in combination with AI-based predictive models have great potential for streamlining these treatment decisions. However, these encouraging developments continue to be hampered by very high dimensionality of the datasets in combination with insufficiently large numbers of annotated samples. Here we proposed a novel deep learning-based method to predict patient-specific anticancer drug response from three types of multi-omics data. The proposed DeepInsight-3D approach relies on structured data-to-image conversion that then allows use of convolutional neural networks, which are particularly robust to high dimensionality of the inputs while retaining capabilities to model highly complex relationships between variables. Of particular note, we demonstrate that in this formalism additional channels of an image can be effectively used to accommodate data from different omics layers while implicitly encoding the connection between them. DeepInsight-3D was able to outperform other state-of-the-art methods applied to this task. The proposed improvements can facilitate the development of better personalized treatment strategies for different cancers in the future.', 'issn': '2045-2322', 'urls': ['https://doi.org/10.1038/s41598-023-29644-3'], 'doi': '10.1038/s41598-023-29644-3', 'id': 'Sharma2023'}"
Predicting transcriptional responses to novel chemical perturbations using deep generative model for drug discovery,"Qi, Xiaoning, Zhao, Lianhe, Tian, Chenyu, Li, Yueyue, Chen, Zhen-Lin, Huo, Peipei, Chen, Runsheng, Liu, Xiaodong, Wan, Baoping, Yang, Shengyong, Zhao, Yi",2024,Nature,"{'type_of_reference': 'JOUR', 'authors': ['Qi, Xiaoning', 'Zhao, Lianhe', 'Tian, Chenyu', 'Li, Yueyue', 'Chen, Zhen-Lin', 'Huo, Peipei', 'Chen, Runsheng', 'Liu, Xiaodong', 'Wan, Baoping', 'Yang, Shengyong', 'Zhao, Yi'], 'year': '2024', 'date': '2024/10/26', 'title': 'Predicting transcriptional responses to novel chemical perturbations using deep generative model for drug discovery', 'journal_name': 'Nature Communications', 'start_page': '9256', 'volume': '15', 'number': '1', 'abstract': 'Understanding transcriptional responses to chemical perturbations is central to drug discovery, but exhaustive experimental screening of disease-compound combinations is unfeasible. To overcome this limitation, here we introduce PRnet, a perturbation-conditioned deep generative model that predicts transcriptional responses to novel chemical perturbations that have never experimentally perturbed at bulk and single-cell levels. Evaluations indicate that PRnet outperforms alternative methods in predicting responses across novel compounds, pathways, and cell lines. PRnet enables gene-level response interpretation and in-silico drug screening for diseases based on gene signatures. PRnet further identifies and experimentally validates novel compound candidates against small cell lung cancer and colorectal cancer. Lastly, PRnet generates a large-scale integration atlas of perturbation profiles, covering 88 cell lines, 52 tissues, and various compound libraries. PRnet provides a robust and scalable candidate recommendation workflow and successfully recommends drug candidates for 233 diseases. Overall, PRnet is an effective and valuable tool for gene-based therapeutics screening.', 'issn': '2041-1723', 'urls': ['https://doi.org/10.1038/s41467-024-53457-1'], 'doi': '10.1038/s41467-024-53457-1', 'id': 'Qi2024'}"
A novel Alzheimer’s disease prognostic signature: identification and analysis of glutamine metabolism genes in immunogenicity and immunotherapy efficacy,"Wu, Zixuan, Liu, Ping, Huang, Baisheng, Deng, Sisi, Song, Zhenyan, Huang, Xindi, Yang, Jing, Cheng, Shaowu",2023,Nature,"{'type_of_reference': 'JOUR', 'authors': ['Wu, Zixuan', 'Liu, Ping', 'Huang, Baisheng', 'Deng, Sisi', 'Song, Zhenyan', 'Huang, Xindi', 'Yang, Jing', 'Cheng, Shaowu'], 'year': '2023', 'date': '2023/04/27', 'title': 'A novel Alzheimer’s disease prognostic signature: identification and analysis of glutamine metabolism genes in immunogenicity and immunotherapy efficacy', 'journal_name': 'Scientific Reports', 'start_page': '6895', 'volume': '13', 'number': '1', 'abstract': 'Alzheimer’s disease (AD) is characterized as a distinct onset and progression of cognitive and functional decline associated with age, as well as a specific neuropathology. It has been discovered that glutamine (Gln) metabolism plays a crucial role in cancer. However, a full investigation of its role in Alzheimer’s disease is still missing. This study intended to find and confirm potential Gln-related genes associated with AD using bioinformatics analysis. The discovery of GlnMgs was made possible by the intersection of the WGCNA test and 26 Gln-metabolism genes (GlnMgs). GlnMgs’ putative biological functions and pathways were identified using GSVA. The LASSO method was then used to identify the hub genes as well as the diagnostic efficiency of the four GlnMgs in identifying AD. The association between hub GlnMgs and clinical characteristics was also studied. Finally, the GSE63060 was utilized to confirm the levels of expression of the four GlnMgs. Four GlnMgs were discovered (ATP5H, NDUFAB1, PFN2, and SPHKAP). For biological function analysis, cell fate specification, atrioventricular canal development, and neuron fate specification were emphasized. The diagnostic ability of the four GlnMgs in differentiating AD exhibited a good value. This study discovered four GlnMgs that are linked to AD. They shed light on potential new biomarkers for AD and tracking its progression.', 'issn': '2045-2322', 'urls': ['https://doi.org/10.1038/s41598-023-33277-x'], 'doi': '10.1038/s41598-023-33277-x', 'id': 'Wu2023'}"
Addressing health disparities in rural communities using telehealth,"Marcin, James P., Shaikh, Ulfat, Steinhorn, Robin H.",2016,Nature,"{'type_of_reference': 'JOUR', 'authors': ['Marcin, James P.', 'Shaikh, Ulfat', 'Steinhorn, Robin H.'], 'year': '2016', 'date': '2016/01/01', 'title': 'Addressing health disparities in rural communities using telehealth', 'journal_name': 'Pediatric Research', 'start_page': '169', 'end_page': '176', 'volume': '79', 'number': '1', 'abstract': 'The regionalization of pediatric services has resulted in differential access to care, sometimes creating barriers to those living in underserved, rural communities. These disparities in access contribute to inferior healthcare outcomes among infants and children. We review the medical literature on telemedicine and its use to improve access and the quality of care provided to pediatric patients with otherwise limited access to pediatric subspecialty care. We review the use of telemedicine for the provision of pediatric subspecialty consultations in the settings of ambulatory care, acute and inpatient care, and perinatal and newborn care. Studies demonstrate the feasibility and efficiencies gained with models of care that use telemedicine. By providing pediatric subspecialty care in more convenient settings such as local primary care offices and community hospitals, pediatric patients are more likely to receive care that adheres to evidence-based guidelines. In many cases, telemedicine can significantly improve provider, patient, and family satisfaction, increase measures of quality of care and patient safety, and reduce overall costs of care. Models of care that use telemedicine have the potential to address pediatric specialists’ geographic misdistribution and address disparities in the quality of care delivered to children in underserved communities.', 'issn': '1530-0447', 'urls': ['https://doi.org/10.1038/pr.2015.192'], 'doi': '10.1038/pr.2015.192', 'id': 'Marcin2016'}"
